,neighborhood_id,neighborhood,num_listings,price_norm,airport,art,artists,bars,beautiful,beer,bike,boardwalk,botanical,cafes,charming,chinese,churches,coffee,community,cute,diverse,family,ferry,food,friendly,galleries,garden,grocery,historic,hospitals,museum,museums,night,nightlife,parks,pier,pizza,quaint,quiet,residential,restaurants,safe,schools,seafood,shopping,shops,stadium,stores,train,views,walkability,zoo,Unique Identifier,AdultCareFacilities,Clinics,CommunityHealthCenters,DiagnosticTreatmentCenters,Hospitals,NursingHomes,SchoolBasedHealthFacilities,Daycares,TotalPop,shape_area,rating_b,FemalePopPercent,PopU18PopPercent,Pop18t24PopPercent,Pop25t44PopPercent,Pop45t64PopPercent,Pop65plPopPercent,HispanicPopPercent,WhiteNonHispPopPercent,BlackNonHispPopPercent,AsianPIPopPercent,OtherRacePopPercent,ForeignBornPopPercent,LimitedEngPopPercent,EduLessThanHSPopPercent,PovertyPopPercent,FoodStampSNAPPopPercent,UnemploymentPopPercent,DisabilityPopPercent,DisabilityVisionPopPercent,DisabilityCognitivePopPercent,DisabilityAmbulatoryPopPercent,DisabilitySelfCarePopPercent,DisabilityIndepLivPopPercent,HealthInsPopPercent,MedicaidEnrollPopPercent,AlcoholRetailersPopPercent,TobaccoRetailersPopPercent,FelonyCrimePopPercent,PropertyCrimePopPercent,ViolentCrimePopPercent,JailIncarcerationPopPercent,AssaultHospPopPercent,AlcoholHospPopPercent,DrugHospPopPercent,PsychHospPopPercent,StrokeHospPopPercent,HIVPopPercent,HepBPopPercent,HepCPopPercent,TBPopPercent,GonorrheaPopPercent,SyphilisPopPercent,PrematureMortalityPopPercent
93,96,Morrisania,21,33.45634921,0.0,0.0,0.0,0.0,0.181818182,0.0,0.0,0.0,0.181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909091,0.0,0.0,0.0,0.090909091,0.0,0.181818182,0.0,0.0,0.0,0.090909091,0.090909091,0.0,0.0,0.090909091,0.0,0.0,0.0,0.0,0.0,0.090909091,0.0,0.0,0.090909091,0.181818182,0.0,0.454545455,0.090909091,0.181818182,0.181818182,0.0,0.181818182,96,0,3,2,3,0,0,2,136,39894,16891753.48,7.054054054,53.7,30.1,11.5,27.7,22.5,7.9,61.0,1.3,35.5,0.5,1.7,32.0,29.9,37.4,36.2,49.8,15.8,13.8,2.9,6.3,7.6,2.6,4.8,85.8,60.0,0.14300000000000002,0.14300000000000002,2.43,1.18,0.67,1.38,0.1511,2.1631,2.8835,1.5872,0.4009,0.0455,0.1381,0.2036,0.005,0.3108,0.0865,0.271
94,97,Mott Haven,104,36.25761218,0.0,0.10526315800000001,0.039473684,0.15789473699999998,0.052631579000000005,0.026315789,0.039473684,0.0,0.039473684,0.026315789,0.0,0.026315789,0.0,0.15789473699999998,0.078947368,0.0,0.092105263,0.0,0.013157895,0.11842105300000001,0.21052631600000002,0.052631579000000005,0.052631579000000005,0.026315789,0.131578947,0.0,0.092105263,0.026315789,0.065789474,0.0,0.052631579000000005,0.0,0.052631579000000005,0.013157895,0.065789474,0.026315789,0.35526315799999997,0.144736842,0.013157895,0.0,0.10526315800000001,0.131578947,0.11842105300000001,0.052631579000000005,0.17105263199999998,0.013157895,0.0,0.039473684,97,0,1,0,12,0,0,1,125,54487,41898533.07,6.329004329,52.4,31.2,12.9,28.4,19.2,8.4,71.9,1.3,25.3,0.8,0.7,27.5,36.1,42.9,46.4,54.0,14.8,17.7,3.7,8.1,10.9,4.0,6.7,81.4,63.3,0.235,0.154,3.4,1.54,0.52,1.39,0.1974,2.589,2.5439,1.0047,0.3904,0.0418,0.0722,0.2263,0.008,0.2909,0.0606,0.2922
95,98,Mount Hope,22,23.75767414,0.0,0.083333333,0.0,0.083333333,0.166666667,0.0,0.0,0.0,0.166666667,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.083333333,0.083333333,0.0,0.333333333,0.0,0.0,0.083333333,0.083333333,0.083333333,0.166666667,0.083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.166666667,0.0,0.0,0.166666667,0.083333333,0.41666666700000005,0.166666667,0.166666667,0.0,0.0,0.41666666700000005,98,0,3,0,11,1,1,4,194,52999,14716710.52,6.784037559,52.4,28.2,12.4,28.2,24.4,6.8,69.3,1.6,26.3,1.2,1.6,45.0,37.2,35.5,38.8,48.6,18.0,14.1,3.0,6.0,8.6,3.2,5.0,83.4,62.0,0.19399999999999998,0.151,2.28,0.99,0.6,1.14,0.1366,1.881,2.2236,0.9984,0.4174,0.0653,0.1566,0.1434,0.0101,0.2613,0.0547,0.2202
96,100,Midland Beach,21,28.41865079,0.0,0.0,0.0,0.0,0.0625,0.0,0.25,0.4375,0.0625,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0625,0.125,0.0625,0.0,0.0625,0.0,0.0,0.0,0.125,0.0625,0.0,0.0,0.5625,0.125,0.375,0.1875,0.0,0.0,0.1875,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0625,100,0,0,0,0,0,0,1,14,20461,55429450.87,6.946551724,51.0,21.5,7.9,25.6,31.1,14.0,11.8,79.3,1.2,7.3,0.4,22.9,12.3,8.5,6.4,8.4,7.4,11.3,0.9,3.9,6.9,2.2,4.2,93.9,22.5,0.27899999999999997,0.127,1.26,0.51,0.41,0.32,0.0477,0.6996,0.6221,0.7115,0.306,0.0048,0.0528,0.0621,0.0016,0.0342,0.0,0.1702
97,101,New Springville,9,42.26666667,0.0,0.0,0.0,0.0,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.166666667,0.0,0.0,0.166666667,0.333333333,0.0,0.166666667,0.0,0.0,0.0,0.166666667,0.0,0.0,0.0,0.333333333,0.166666667,0.333333333,0.166666667,0.0,0.0,0.166666667,0.166666667,0.0,0.333333333,0.0,0.0,0.0,0.0,101,2,1,0,0,0,2,0,15,31472,184881509.2,7.349573691,52.8,19.7,8.6,22.4,31.5,17.9,10.8,71.7,1.8,14.7,0.9,27.2,13.4,11.9,7.1,7.4,5.4,10.6,1.1,3.8,7.3,3.6,4.9,91.8,19.8,0.099,0.057,1.05,0.6,0.15,0.16,0.0235,0.4264,0.3451,0.4133,0.3838,0.0032,0.0252,0.0665,0.0074,0.0159,0.0,0.1313
98,102,Fieldston,31,69.10483871,0.0,0.0,0.0,0.17391304300000002,0.130434783,0.0,0.0,0.0,0.086956522,0.086956522,0.0,0.0,0.0,0.086956522,0.043478261,0.043478261,0.0,0.086956522,0.0,0.17391304300000002,0.17391304300000002,0.0,0.17391304300000002,0.130434783,0.043478261,0.0,0.0,0.0,0.043478261,0.0,0.043478261,0.0,0.0,0.0,0.347826087,0.043478261,0.52173913,0.260869565,0.0,0.0,0.21739130399999998,0.17391304300000002,0.043478261,0.043478261,0.304347826,0.043478261,0.0,0.086956522,102,2,1,0,0,0,4,2,33,27264,49048279.36,5.953020134,54.3,19.0,12.1,22.1,25.2,21.8,19.7,64.4,6.6,8.0,1.4,21.4,9.4,8.0,8.5,6.1,7.5,10.6,1.9,3.5,5.6,2.1,4.4,94.7,13.0,0.092,0.04,0.85,0.56,0.15,0.07,0.0144,0.4845,0.3041,0.8548,0.3006,0.0215,0.0304,0.0414,0.0037,0.0257,0.0,0.1671
99,103,Norwood,38,37.08114035,0.0,0.0,0.0,0.090909091,0.13636363599999998,0.0,0.045454545,0.0,0.363636364,0.0,0.0,0.0,0.0,0.045454545,0.0,0.0,0.0,0.13636363599999998,0.0,0.045454545,0.090909091,0.0,0.318181818,0.045454545,0.0,0.0,0.045454545,0.0,0.0,0.0,0.090909091,0.0,0.13636363599999998,0.0,0.181818182,0.0,0.22727272699999998,0.181818182,0.0,0.0,0.13636363599999998,0.090909091,0.13636363599999998,0.318181818,0.363636364,0.0,0.0,0.318181818,103,0,8,0,2,3,3,0,101,41804,15724928.47,6.918367347,53.6,28.0,11.1,31.3,20.2,9.4,57.6,11.2,17.4,11.4,2.3,42.4,34.2,27.7,29.4,37.8,14.3,13.2,2.4,5.2,7.1,2.6,4.3,84.6,52.5,0.136,0.10300000000000001,2.3,1.2,0.56,0.5,0.1012,1.8936,1.8099,1.0172,0.3113,0.0284,0.0706,0.13,0.0096,0.2045,0.0682,0.2328
100,104,Ozone Park,62,32.73486943,0.2,0.025,0.0,0.025,0.125,0.0,0.0,0.0,0.025,0.0,0.0,0.125,0.0,0.025,0.025,0.0,0.05,0.075,0.0,0.075,0.075,0.0,0.05,0.1,0.0,0.0,0.025,0.0,0.1,0.0,0.125,0.0,0.125,0.0,0.3,0.05,0.375,0.275,0.0,0.0,0.25,0.0,0.025,0.075,0.325,0.0,0.0,0.025,104,0,0,0,0,0,0,0,21,22856,25028981.77,7.096866097,51.0,23.8,9.6,28.6,26.5,11.5,39.7,25.5,6.1,23.7,5.1,41.2,21.7,21.3,16.1,19.0,11.1,11.3,2.7,3.5,6.1,2.3,4.4,87.1,34.0,0.162,0.12300000000000001,2.09,1.23,0.39,0.37,0.0266,0.6039,0.4291,0.3793,0.2479,0.0045,0.0516,0.0842,0.0088,0.0547,0.0,0.1285
101,105,Parkchester,40,34.35208333,0.0,0.0,0.0,0.0,0.035714286,0.0,0.0,0.0,0.25,0.0,0.0,0.107142857,0.0,0.071428571,0.14285714300000002,0.0,0.035714286,0.071428571,0.0,0.14285714300000002,0.071428571,0.0,0.107142857,0.035714286,0.0,0.0,0.0,0.0,0.035714286,0.0,0.107142857,0.0,0.035714286,0.0,0.17857142899999998,0.035714286,0.321428571,0.214285714,0.0,0.0,0.14285714300000002,0.14285714300000002,0.0,0.28571428600000004,0.14285714300000002,0.0,0.0,0.25,105,0,0,0,1,0,0,1,93,36844,15084986.14,5.643243243,50.8,26.7,10.2,30.3,23.7,9.0,66.2,2.3,24.6,4.4,2.5,37.9,31.8,38.3,34.8,42.0,14.2,12.3,3.0,5.1,7.1,2.7,5.1,78.4,48.8,0.125,0.109,2.12,1.06,0.63,0.85,0.1048,1.4809,1.5871,0.7766,0.2715,0.0409,0.0904,0.1112,0.009000000000000001,0.1954,0.0475,0.1919
102,106,Bronxdale,64,31.60552455,0.10416666699999999,0.0,0.0,0.020833333,0.020833333,0.0,0.0,0.0,0.270833333,0.041666667000000004,0.0,0.0,0.0,0.10416666699999999,0.10416666699999999,0.0,0.041666667000000004,0.10416666699999999,0.0,0.10416666699999999,0.125,0.0,0.1875,0.1875,0.0,0.0,0.0,0.020833333,0.083333333,0.0,0.125,0.0,0.041666667000000004,0.0,0.35416666700000005,0.270833333,0.4375,0.25,0.0,0.020833333,0.45833333299999995,0.10416666699999999,0.0625,0.35416666700000005,0.145833333,0.0,0.0,0.541666667,106,1,10,1,10,3,2,1,89,60528,59334955.22,6.825315746,52.13425357,24.93265927,8.908164816000001,31.07783836,23.15291601,11.87900476,47.149727399999996,30.42418385,10.98950238,9.883670367,1.552916006,33.17433915,24.19183518,23.52332805,20.99257368,22.83499207,12.52216164,11.051749599999999,2.398833598,4.251749603,6.693001586,2.741251983,4.041251983,85.33308717,35.1524881,0.18462985699999998,0.122524881,1.708790808,0.927391125,0.410699841,0.34575816200000004,0.05319755,1.17640419,1.051019581,1.0343645190000001,0.270856919,0.013050583000000001,0.060637635,0.11101866199999999,0.004423756,0.098311975,0.025613569,0.165190124
103,107,Prince's Bay,11,50.01515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.833333333,0.166666667,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.166666667,0.0,0.0,0.0,0.166666667,0.0,0.0,0.5,0.0,0.0,0.0,0.0,107,0,0,1,2,0,0,0,23,19229,36422143.41,6.19955157,50.9,24.7,9.9,28.9,25.6,10.9,31.3,43.2,17.4,5.3,2.9,23.7,14.0,13.8,23.2,21.4,6.4,10.3,1.5,3.9,5.3,1.9,3.5,87.9,32.2,0.255,0.146,2.12,0.78,0.48,0.68,0.0969,0.9182,0.8882,0.8161,0.2852,0.0457,0.0317,0.0749,0.0069,0.0962,0.0,0.2333
104,108,Huguenot,2,39.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,0,0,0,0,1,0,0,17,28853,141057788.3,6.902723735,49.5,21.3,9.8,23.9,29.5,15.4,6.3,89.5,0.5,3.0,0.7,14.2,6.6,8.9,7.0,3.8,5.6,8.1,0.8,2.3,5.0,1.8,3.2,96.2,11.5,0.114,0.055,0.63,0.26,0.15,0.13,0.0253,0.4917,0.4953,0.3819,0.2041,0.0035,0.0297,0.0699,0.0,0.0225,0.0,0.1417
105,109,Prospect Heights,345,53.17140097,0.0,0.067226891,0.004201681,0.39915966399999997,0.18907563,0.021008403,0.029411765,0.0,0.352941176,0.193277311,0.046218487,0.0,0.0,0.159663866,0.029411765,0.033613445,0.088235294,0.05462184900000001,0.004201681,0.14285714300000002,0.096638655,0.0,0.298319328,0.088235294,0.10504201699999999,0.0,0.651260504,0.016806723,0.037815126,0.033613445,0.042016807,0.004201681,0.025210084,0.0,0.088235294,0.025210084,0.68907563,0.08403361300000001,0.0,0.0,0.12605042,0.281512605,0.0,0.130252101,0.117647059,0.0,0.0,0.071428571,109,0,0,0,0,0,0,0,29,20228,10230580.61,7.207792208,51.0,13.9,6.1,48.3,21.9,9.8,10.5,51.1,26.5,7.8,4.0,24.4,6.9,7.1,9.9,7.0,6.4,5.5,0.7,1.4,3.2,0.7,1.3,90.9,14.2,0.47,0.129,1.61,1.03,0.34,0.31,0.0272,0.8753,0.6363,0.5058,0.3003,0.024,0.0289,0.0519,0.0066,0.1384,0.0321,0.1143
106,110,Prospect-Lefferts Gardens,513,40.76088484,0.002724796,0.057220707999999995,0.008174387,0.302452316,0.207084469,0.010899183,0.038147139,0.0,0.19618528600000001,0.155313351,0.005449591,0.019073569,0.0,0.209809264,0.0626703,0.054495913,0.166212534,0.032697548,0.005449591,0.21253406,0.10626703,0.0,0.25613079,0.10081743900000001,0.084468665,0.008174387,0.316076294,0.008174387,0.032697548,0.019073569,0.019073569,0.0,0.08174386900000001,0.005449591,0.12261580400000001,0.065395095,0.5013623979999999,0.136239782,0.002724796,0.0,0.019073569,0.23978201600000001,0.005449591,0.125340599,0.220708447,0.0,0.0,0.17438692100000003,110,0,2,1,4,2,3,1,101,69695,31638973.31,7.515837104,55.6,22.0,9.9,30.2,24.3,13.7,9.6,11.7,74.2,2.2,2.3,45.4,10.8,18.2,23.4,24.3,15.1,9.0,2.1,3.0,5.6,2.3,3.5,84.9,33.1,0.162,0.106,2.45,1.23,0.56,0.72,0.0909,1.2649,1.1907,1.2949,0.4073,0.0418,0.0601,0.0866,0.0091,0.2762,0.0768,0.1907
107,111,Queens Village,65,34.91887446,0.243902439,0.0,0.0,0.024390244,0.073170732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048780488,0.0,0.048780488,0.0,0.073170732,0.146341463,0.0,0.097560976,0.12195122,0.0,0.0,0.12195122,0.024390244,0.0,0.0,0.0,0.073170732,0.0,0.097560976,0.0,0.024390244,0.0,0.292682927,0.26829268300000003,0.31707317100000004,0.219512195,0.024390244,0.0,0.097560976,0.073170732,0.0,0.19512195100000002,0.048780488,0.024390244,0.0,0.0,111,0,0,0,1,0,2,0,61,56705,69533432.55,6.786090622000001,52.4,20.4,10.0,27.9,28.9,12.8,17.6,6.2,49.3,17.0,10.0,51.1,17.4,17.1,10.8,14.5,13.0,9.6,1.9,3.4,5.7,2.2,3.7,86.0,27.2,0.106,0.079,1.51,0.72,0.25,0.38,0.0494,0.5577,0.3401,0.5496,0.3971,0.0256,0.0562,0.0482,0.0094,0.0996,0.0194,0.1104
108,112,St. George,72,36.41779101,0.0,0.039215686,0.078431373,0.176470588,0.098039216,0.039215686,0.039215686,0.0,0.019607843,0.019607843,0.0,0.098039216,0.039215686,0.039215686,0.039215686,0.0,0.19607843100000003,0.058823529000000006,1.0980392159999999,0.235294118,0.058823529000000006,0.019607843,0.058823529000000006,0.176470588,0.235294118,0.0,0.294117647,0.019607843,0.039215686,0.0,0.078431373,0.058823529000000006,0.039215686,0.0,0.235294118,0.078431373,0.607843137,0.13725490199999998,0.0,0.0,0.058823529000000006,0.058823529000000006,0.117647059,0.254901961,0.019607843,0.117647059,0.0,0.098039216,112,1,0,0,1,0,1,1,65,32841,56030444.6,7.330097087,50.7,28.1,10.5,27.3,24.1,10.0,31.5,25.1,35.4,3.8,4.1,22.2,11.9,16.4,27.7,28.5,9.9,11.1,2.2,4.5,6.3,2.3,4.4,88.8,41.6,0.21600000000000003,0.171,2.23,1.03,0.65,1.01,0.1546,1.556,1.3769999999999998,1.3780000000000001,0.4139,0.0386,0.0486,0.1095,0.0071,0.1538,0.0198,0.2674
109,113,Red Hook,336,52.18263262,0.0,0.038961038999999996,0.056277056,0.523809524,0.173160173,0.012987013,0.038961038999999996,0.0,0.0,0.134199134,0.056277056,0.0,0.0,0.229437229,0.07359307400000001,0.021645022000000003,0.004329004,0.10822510800000001,0.060606060999999996,0.095238095,0.08658008699999999,0.03030303,0.025974026,0.095238095,0.064935065,0.0,0.012987013,0.008658009,0.021645022000000003,0.03030303,0.125541126,0.051948052,0.038961038999999996,0.017316017,0.11255411300000001,0.017316017,0.8138528140000001,0.11255411300000001,0.008658009,0.017316017,0.125541126,0.34199134200000003,0.0,0.090909091,0.14285714300000002,0.164502165,0.004329004,0.0,113,0,1,0,2,0,1,2,59,40307,44601379.4,6.610648918,52.5,18.1,5.3,43.0,23.6,10.0,20.9,60.3,10.3,5.5,3.0,16.8,9.2,11.8,15.1,13.6,8.2,10.6,2.2,4.3,6.8,2.2,3.9,91.1,18.3,0.474,0.114,2.03,1.15,0.44,0.34,0.0359,0.9965,0.7768,0.3899,0.3073,0.0098,0.027000000000000003,0.0903,0.0033,0.1141,0.0236,0.1407
110,114,Rego Park,88,31.53606961,0.034482759,0.017241378999999998,0.0,0.068965517,0.068965517,0.0,0.08620689699999999,0.0,0.0,0.017241378999999998,0.0,0.155172414,0.0,0.0,0.034482759,0.0,0.068965517,0.120689655,0.0,0.120689655,0.120689655,0.0,0.08620689699999999,0.120689655,0.017241378999999998,0.0,0.0,0.0,0.068965517,0.034482759,0.034482759,0.017241378999999998,0.017241378999999998,0.0,0.224137931,0.172413793,0.465517241,0.379310345,0.0,0.0,0.379310345,0.120689655,0.10344827599999999,0.413793103,0.068965517,0.0,0.0,0.0,114,0,2,0,1,0,0,0,39,26490,19941713.21,6.17535545,53.5,15.2,5.1,30.8,30.4,18.4,18.0,45.7,1.9,31.1,3.3,58.7,35.7,10.1,10.1,11.4,7.7,11.9,2.7,3.7,7.5,3.7,5.6,86.5,31.4,0.2,0.109,1.11,0.69,0.27,0.11,0.0325,0.3577,0.1815,0.4741,0.2534,0.0107,0.1364,0.0884,0.0101,0.0434,0.0189,0.0948
111,115,Richmond Hill,104,35.04566163,0.25,0.017857143,0.0,0.107142857,0.089285714,0.0,0.0,0.0,0.017857143,0.017857143,0.0,0.071428571,0.017857143,0.053571429000000004,0.017857143,0.0,0.16071428599999998,0.089285714,0.0,0.267857143,0.071428571,0.0,0.035714286,0.214285714,0.089285714,0.0,0.017857143,0.0,0.089285714,0.0,0.0,0.0,0.071428571,0.035714286,0.17857142899999998,0.089285714,0.39285714299999996,0.25,0.0,0.0,0.089285714,0.089285714,0.017857143,0.125,0.303571429,0.0,0.0,0.017857143,115,0,1,0,3,1,1,0,66,64049,50978395.76,6.956081081000001,51.0,23.4,11.2,29.9,26.5,9.0,35.0,11.1,8.5,30.8,14.5,56.9,24.3,26.3,16.2,18.3,10.2,9.2,2.6,3.3,5.2,2.2,3.7,81.6,43.0,0.20600000000000002,0.126,1.75,0.92,0.44,0.42,0.0496,0.8699,0.3562,0.561,0.3275,0.016,0.0538,0.0853,0.0109,0.0726,0.0101,0.132
112,116,Richmondtown,7,47.02380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.166666667,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.166666667,0.166666667,0.0,0.0,0.0,116,0,0,0,0,0,0,0,10,21575,55961883.87,7.660162602000001,54.3,20.6,7.4,23.2,27.7,21.0,12.6,80.2,3.0,2.7,1.4,16.6,8.4,9.4,5.5,7.8,7.6,11.9,1.6,3.8,6.5,2.7,4.9,95.1,15.9,0.042,0.037000000000000005,0.71,0.27,0.17,0.22,0.0452,0.7746,0.6890000000000001,0.6454,0.2895,0.0046,0.0087,0.0803,0.0,0.0162,0.0,0.1621
113,117,Ridgewood,427,36.10954658,0.0,0.099337748,0.033112583,0.49337748299999995,0.039735098999999996,0.01986755,0.003311258,0.0,0.0,0.072847682,0.023178808,0.006622517,0.0,0.168874172,0.168874172,0.026490066,0.036423841,0.079470199,0.0,0.17218543,0.046357616,0.046357616,0.006622517,0.10264900699999999,0.337748344,0.0,0.0,0.0,0.225165563,0.11258278099999999,0.013245033,0.0,0.069536424,0.013245033,0.178807947,0.11258278099999999,0.36423841100000004,0.195364238,0.003311258,0.0,0.062913907,0.145695364,0.0,0.132450331,0.149006623,0.013245033,0.0,0.0,117,0,1,0,2,0,0,0,47,70234,50495176.26,7.357274401000001,50.5,23.5,10.5,32.6,23.9,9.4,48.5,40.4,2.0,7.8,1.3,44.7,29.5,23.0,20.1,11.4,8.1,6.0,0.8,2.2,3.5,1.3,2.3,79.0,34.5,0.28800000000000003,0.177,1.66,0.9,0.41,0.31,0.0271,0.7487,0.4523,0.4108,0.3172,0.0213,0.0638,0.0849,0.0071,0.0712,0.0157,0.1359
114,118,Rockaway Beach,169,43.17378263,0.08620689699999999,0.025862068999999998,0.0,0.181034483,0.08620689699999999,0.00862069,0.11206896599999999,0.379310345,0.0,0.051724137999999996,0.00862069,0.0,0.0,0.068965517,0.120689655,0.0,0.017241378999999998,0.077586207,0.120689655,0.198275862,0.060344827999999996,0.0,0.0,0.08620689699999999,0.0,0.025862068999999998,0.0,0.0,0.017241378999999998,0.00862069,0.00862069,0.0,0.060344827999999996,0.00862069,0.08620689699999999,0.034482759,0.396551724,0.034482759,0.043103447999999996,0.034482759,0.077586207,0.137931034,0.0,0.025862068999999998,0.30172413800000003,0.034482759,0.0,0.0,118,1,0,1,1,0,6,0,66,36226,61894959.37,6.564971751,53.6,28.8,9.9,25.1,24.7,11.4,25.1,17.6,49.7,4.1,3.5,26.8,13.4,25.5,26.0,33.3,14.7,16.7,6.1,6.1,8.7,3.8,4.8,88.4,48.3,0.08,0.055,2.82,0.88,0.7,1.0,0.11199999999999999,0.9636,0.7543,1.4238,0.3477,0.0434,0.0474,0.1015,0.0018,0.1905,0.0235,0.2999
115,119,Rosedale,63,37.04056437,0.113636364,0.0,0.0,0.0,0.022727273,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545,0.022727273,0.022727273,0.0,0.0,0.0,0.022727273,0.0,0.159090909,0.022727273,0.0,0.113636364,0.13636363599999998,0.0,0.0,0.0,0.0,0.022727273,0.0,0.022727273,0.0,0.045454545,0.0,0.340909091,0.022727273,0.22727272699999998,0.181818182,0.0,0.0,0.113636364,0.06818181799999999,0.0,0.090909091,0.045454545,0.0,0.0,0.0,119,0,0,0,0,0,0,0,45,26989,61569261.51,6.118965517,56.1,24.8,10.4,26.9,28.1,9.7,7.0,5.4,82.9,3.5,1.3,40.9,7.6,11.9,8.7,16.8,6.6,6.5,1.0,2.8,3.0,1.4,2.7,89.1,22.4,0.08199999999999999,0.063,1.69,0.87,0.38,0.43,0.0342,0.2283,0.311,0.45799999999999996,0.3824,0.0074,0.0339,0.0371,0.0012,0.1019,0.0278,0.0666
116,120,Woodrow,2,53.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120,0,0,0,0,0,0,0,8,21050,64963357.57,6.891304347999999,52.1,23.0,8.7,26.8,29.6,11.9,7.8,86.4,0.4,4.8,0.7,11.5,5.5,8.5,12.7,7.1,6.1,7.1,1.3,1.5,3.4,1.2,2.7,96.2,12.7,0.071,0.028999999999999998,0.7,0.29,0.14,0.14,0.022000000000000002,0.4772,0.579,0.4005,0.2148,0.0048,0.022000000000000002,0.0792,0.0,0.0,0.0,0.1241
117,121,Sea Gate,23,101.6390647,0.0,0.066666667,0.0,0.0,0.0,0.0,0.0,0.533333333,0.0,0.0,0.0,0.0,0.0,0.0,0.066666667,0.0,0.0,0.0,0.0,0.133333333,0.0,0.0,0.0,0.0,0.133333333,0.0,0.0,0.0,0.26666666699999997,0.0,0.333333333,0.066666667,0.066666667,0.0,0.2,0.2,0.066666667,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,121,3,1,0,2,0,3,0,27,29229,38782030.92,4.5629139069999995,53.1,22.5,12.2,21.2,24.9,19.3,24.9,32.0,29.8,11.6,1.8,34.4,32.3,28.6,37.1,49.1,20.0,22.1,5.0,11.1,14.4,8.4,12.2,91.1,66.8,0.239,0.106,3.22,1.55,0.68,0.89,0.0997,1.6634,1.8448,1.6763,0.4926,0.033,0.0824,0.1713,0.0046,0.1813,0.0222,0.3284
118,122,Soundview,16,31.65625,0.0,0.0,0.0,0.0,0.090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.090909091,0.0,0.0,0.090909091,0.0,0.090909091,0.0,0.0,0.363636364,0.0,0.0,0.0,0.090909091,0.0,0.0,0.0,0.0,0.090909091,0.0,0.090909091,0.0,0.181818182,0.0,0.090909091,0.0,0.454545455,0.454545455,0.0,0.0,0.454545455,0.181818182,0.0,0.090909091,0.090909091,0.0,0.0,0.0,122,0,1,0,1,0,1,0,81,36966,16253358.5,6.942028986,51.3,27.4,11.5,27.8,22.6,10.8,62.2,2.1,24.0,7.1,4.6,42.5,34.7,41.2,35.5,41.7,13.5,10.0,1.7,3.5,6.6,2.5,4.0,78.9,53.8,0.203,0.135,2.59,1.46,0.63,0.86,0.1269,1.317,1.5425,0.5314,0.2906,0.0405,0.08800000000000001,0.1053,0.0099,0.1691,0.0365,0.2126
